"month","day","day_of_year","weekday_status","hour","load"
7,13,194,0,20,4
7,13,194,0,21,4
7,13,194,0,22,4
7,13,194,0,23,4
7,14,195,0,0,4
7,14,195,0,1,4
7,14,195,0,2,4
7,14,195,0,3,4
7,14,195,0,4,0
7,14,195,0,5,0
7,14,195,0,6,0
7,14,195,0,7,0
7,14,195,0,8,0
7,14,195,0,9,0
7,14,195,0,10,4
7,14,195,0,11,4
7,14,195,0,12,4
7,14,195,0,13,4
7,14,195,0,14,4
7,14,195,0,15,4
7,14,195,0,16,0
7,14,195,0,17,0
7,14,195,0,18,0
7,14,195,0,19,4
7,14,195,0,20,4
7,14,195,0,21,4
7,14,195,0,22,4
7,14,195,0,23,4
7,15,196,1,0,4
7,15,196,1,1,4
7,15,196,1,2,4
7,15,196,1,3,4
7,15,196,1,4,0
7,15,196,1,5,0
7,15,196,1,6,0
7,15,196,1,7,0
7,15,196,1,8,0
7,15,196,1,9,0
7,15,196,1,10,4
7,15,196,1,11,4
7,15,196,1,12,4
7,15,196,1,13,4
7,15,196,1,14,4
7,15,196,1,15,4
7,15,196,1,16,0
7,15,196,1,17,0
7,15,196,1,18,0
7,15,196,1,19,4
7,15,196,1,20,4
7,15,196,1,21,4
7,15,196,1,22,4
7,15,196,1,23,4
7,16,197,1,0,4
7,16,197,1,1,4
7,16,197,1,2,4
7,16,197,1,3,4
7,16,197,1,4,0
7,16,197,1,5,0
7,16,197,1,6,0
7,16,197,1,7,0
7,16,197,1,8,0
7,16,197,1,9,0
7,16,197,1,10,4
7,16,197,1,11,4
7,16,197,1,12,4
7,16,197,1,13,4
7,16,197,1,14,4
7,16,197,1,15,4
7,16,197,1,16,0
7,16,197,1,17,0
7,16,197,1,18,0
7,16,197,1,19,4
7,16,197,1,20,4
7,16,197,1,21,4
7,16,197,1,22,4
7,16,197,1,23,4
7,17,198,1,0,4
7,17,198,1,1,4
7,17,198,1,2,4
7,17,198,1,3,4
7,17,198,1,4,0
7,17,198,1,5,0
7,17,198,1,6,0
7,17,198,1,7,0
7,17,198,1,8,0
7,17,198,1,9,0
7,17,198,1,10,4
7,17,198,1,11,4
7,17,198,1,12,4
7,17,198,1,13,4
7,17,198,1,14,4
7,17,198,1,15,4
7,17,198,1,16,0
7,17,198,1,17,0
7,17,198,1,18,0
7,17,198,1,19,4
7,17,198,1,20,4
7,17,198,1,21,4
7,17,198,1,22,4
7,17,198,1,23,4
7,18,199,1,0,4
7,18,199,1,1,4
7,18,199,1,2,4
7,18,199,1,3,4
7,18,199,1,4,0
7,18,199,1,5,0
7,18,199,1,6,0
7,18,199,1,7,0
7,18,199,1,8,0
7,18,199,1,9,0
7,18,199,1,10,4
7,18,199,1,11,4
7,18,199,1,12,4
7,18,199,1,13,4
7,18,199,1,14,4
7,18,199,1,15,4
7,18,199,1,16,0
7,18,199,1,17,0
7,18,199,1,18,0
7,18,199,1,19,4
7,18,199,1,20,4
7,18,199,1,21,4
7,18,199,1,22,4
7,18,199,1,23,4
7,19,200,1,0,4
7,19,200,1,1,4
7,19,200,1,2,4
7,19,200,1,3,4
7,19,200,1,4,0
7,19,200,1,5,0
7,19,200,1,6,0
7,19,200,1,7,0
7,19,200,1,8,0
7,19,200,1,9,0
7,19,200,1,10,4
7,19,200,1,11,4
7,19,200,1,12,4
7,19,200,1,13,4
7,19,200,1,14,4
7,19,200,1,15,4
7,19,200,1,16,0
7,19,200,1,17,0
7,19,200,1,18,0
7,19,200,1,19,4
7,19,200,1,20,4
7,19,200,1,21,4
7,19,200,1,22,4
7,19,200,1,23,4
7,20,201,0,0,4
7,20,201,0,1,4
7,20,201,0,2,4
7,20,201,0,3,4
7,20,201,0,4,0
7,20,201,0,5,0
7,20,201,0,6,0
7,20,201,0,7,0
7,20,201,0,8,0
7,20,201,0,9,0
7,20,201,0,10,4
7,20,201,0,11,4
7,20,201,0,12,4
7,20,201,0,13,4
7,20,201,0,14,4
7,20,201,0,15,4
7,20,201,0,16,0
7,20,201,0,17,0
7,20,201,0,18,0
7,20,201,0,19,4
7,20,201,0,20,4
7,20,201,0,21,4
7,20,201,0,22,4
7,20,201,0,23,4
7,21,202,0,0,4
7,21,202,0,1,4
7,21,202,0,2,4
7,21,202,0,3,4
7,21,202,0,4,0
7,21,202,0,5,0
7,21,202,0,6,0
7,21,202,0,7,0
7,21,202,0,8,0
7,21,202,0,9,0
7,21,202,0,10,4
7,21,202,0,11,4
7,21,202,0,12,4
7,21,202,0,13,4
7,21,202,0,14,4
7,21,202,0,15,4
7,21,202,0,16,0
7,21,202,0,17,0
7,21,202,0,18,0
7,21,202,0,19,4
7,21,202,0,20,4
7,21,202,0,21,4
7,21,202,0,22,4
7,21,202,0,23,4
7,22,203,1,0,4
7,22,203,1,1,4
7,22,203,1,2,4
7,22,203,1,3,4
7,22,203,1,4,0
7,22,203,1,5,0
7,22,203,1,6,0
7,22,203,1,7,0
7,22,203,1,8,0
7,22,203,1,9,0
7,22,203,1,10,4
7,22,203,1,11,4
7,22,203,1,12,4
7,22,203,1,13,4
7,22,203,1,14,4
7,22,203,1,15,4
7,22,203,1,16,0
7,22,203,1,17,0
7,22,203,1,18,0
7,22,203,1,19,4
7,22,203,1,20,4
7,22,203,1,21,4
7,22,203,1,22,4
7,22,203,1,23,4
7,23,204,1,0,4
7,23,204,1,1,4
7,23,204,1,2,4
7,23,204,1,3,4
7,23,204,1,4,0
7,23,204,1,5,0
7,23,204,1,6,0
7,23,204,1,7,0
7,23,204,1,8,0
7,23,204,1,9,0
7,23,204,1,10,4
7,23,204,1,11,4
7,23,204,1,12,4
7,23,204,1,13,4
7,23,204,1,14,4
7,23,204,1,15,4
7,23,204,1,16,0
7,23,204,1,17,0
7,23,204,1,18,0
7,23,204,1,19,4
7,23,204,1,20,4
7,23,204,1,21,4
7,23,204,1,22,4
7,23,204,1,23,4
7,24,205,1,0,4
7,24,205,1,1,4
7,24,205,1,2,4
7,24,205,1,3,4
7,24,205,1,4,0
7,24,205,1,5,0
7,24,205,1,6,0
7,24,205,1,7,0
7,24,205,1,8,0
7,24,205,1,9,0
7,24,205,1,10,4
7,24,205,1,11,4
7,24,205,1,12,4
7,24,205,1,13,4
7,24,205,1,14,4
7,24,205,1,15,4
7,24,205,1,16,0
7,24,205,1,17,0
7,24,205,1,18,0
7,24,205,1,19,4
7,24,205,1,20,4
7,24,205,1,21,4
7,24,205,1,22,4
7,24,205,1,23,4
7,25,206,1,0,4
7,25,206,1,1,4
7,25,206,1,2,4
7,25,206,1,3,4
7,25,206,1,4,0
7,25,206,1,5,0
7,25,206,1,6,0
7,25,206,1,7,0
7,25,206,1,8,0
7,25,206,1,9,0
7,25,206,1,10,4
7,25,206,1,11,4
7,25,206,1,12,4
7,25,206,1,13,4
7,25,206,1,14,4
7,25,206,1,15,4
7,25,206,1,16,0
7,25,206,1,17,0
7,25,206,1,18,0
7,25,206,1,19,4
7,25,206,1,20,4
7,25,206,1,21,4
7,25,206,1,22,4
7,25,206,1,23,4
7,26,207,1,0,4
7,26,207,1,1,4
7,26,207,1,2,4
7,26,207,1,3,4
7,26,207,1,4,0
7,26,207,1,5,0
7,26,207,1,6,0
7,26,207,1,7,0
7,26,207,1,8,0
7,26,207,1,9,0
7,26,207,1,10,4
7,26,207,1,11,4
7,26,207,1,12,4
7,26,207,1,13,4
7,26,207,1,14,4
7,26,207,1,15,4
7,26,207,1,16,0
7,26,207,1,17,0
7,26,207,1,18,0
7,26,207,1,19,4
7,26,207,1,20,4
7,26,207,1,21,4
7,26,207,1,22,4
7,26,207,1,23,4
7,27,208,0,0,4
7,27,208,0,1,4
7,27,208,0,2,4
7,27,208,0,3,4
7,27,208,0,4,0
7,27,208,0,5,0
7,27,208,0,6,0
7,27,208,0,7,0
7,27,208,0,8,0
7,27,208,0,9,0
7,27,208,0,10,4
7,27,208,0,11,4
7,27,208,0,12,4
7,27,208,0,13,4
7,27,208,0,14,4
7,27,208,0,15,4
7,27,208,0,16,0
7,27,208,0,17,0
7,27,208,0,18,0
7,27,208,0,19,4
7,27,208,0,20,4
7,27,208,0,21,4
7,27,208,0,22,4
7,27,208,0,23,4
7,28,209,0,0,4
7,28,209,0,1,4
7,28,209,0,2,4
7,28,209,0,3,4
7,28,209,0,4,0
7,28,209,0,5,0
7,28,209,0,6,0
7,28,209,0,7,0
7,28,209,0,8,0
7,28,209,0,9,0
7,28,209,0,10,4
7,28,209,0,11,4
7,28,209,0,12,4
7,28,209,0,13,4
7,28,209,0,14,4
7,28,209,0,15,4
7,28,209,0,16,0
7,28,209,0,17,0
7,28,209,0,18,0
7,28,209,0,19,4
7,28,209,0,20,4
7,28,209,0,21,4
7,28,209,0,22,4
7,28,209,0,23,4
7,29,210,1,0,4
7,29,210,1,1,4
7,29,210,1,2,4
7,29,210,1,3,4
7,29,210,1,4,0
7,29,210,1,5,0
7,29,210,1,6,0
7,29,210,1,7,0
7,29,210,1,8,0
7,29,210,1,9,0
7,29,210,1,10,4
7,29,210,1,11,4
7,29,210,1,12,4
7,29,210,1,13,4
7,29,210,1,14,4
7,29,210,1,15,4
7,29,210,1,16,0
7,29,210,1,17,0
7,29,210,1,18,0
7,29,210,1,19,4
7,29,210,1,20,4
7,29,210,1,21,4
7,29,210,1,22,4
7,29,210,1,23,4
7,30,211,1,0,4
7,30,211,1,1,4
7,30,211,1,2,4
7,30,211,1,3,4
7,30,211,1,4,0
7,30,211,1,5,0
7,30,211,1,6,0
7,30,211,1,7,0
7,30,211,1,8,0
7,30,211,1,9,0
7,30,211,1,10,4
7,30,211,1,11,4
7,30,211,1,12,4
7,30,211,1,13,4
7,30,211,1,14,4
7,30,211,1,15,4
7,30,211,1,16,0
7,30,211,1,17,0
7,30,211,1,18,0
7,30,211,1,19,4
7,30,211,1,20,4
7,30,211,1,21,4
7,30,211,1,22,4
7,30,211,1,23,4
7,31,212,1,0,4
7,31,212,1,1,4
7,31,212,1,2,4
7,31,212,1,3,4
7,31,212,1,4,0
7,31,212,1,5,0
7,31,212,1,6,0
7,31,212,1,7,0
7,31,212,1,8,0
7,31,212,1,9,0
7,31,212,1,10,4
7,31,212,1,11,4
7,31,212,1,12,4
7,31,212,1,13,4
7,31,212,1,14,4
7,31,212,1,15,4
7,31,212,1,16,0
7,31,212,1,17,0
7,31,212,1,18,0
7,31,212,1,19,4
7,31,212,1,20,4
7,31,212,1,21,4
7,31,212,1,22,4
7,31,212,1,23,4
8,1,213,1,0,4
8,1,213,1,1,4
8,1,213,1,2,4
8,1,213,1,3,4
8,1,213,1,4,0
8,1,213,1,5,0
8,1,213,1,6,0
8,1,213,1,7,0
8,1,213,1,8,0
8,1,213,1,9,0
8,1,213,1,10,4
8,1,213,1,11,4
8,1,213,1,12,4
8,1,213,1,13,4
8,1,213,1,14,4
8,1,213,1,15,4
8,1,213,1,16,0
8,1,213,1,17,0
8,1,213,1,18,0
8,1,213,1,19,4
8,1,213,1,20,4
8,1,213,1,21,4
8,1,213,1,22,4
8,1,213,1,23,4
8,2,214,1,0,4
8,2,214,1,1,4
8,2,214,1,2,4
8,2,214,1,3,4
8,2,214,1,4,0
8,2,214,1,5,0
8,2,214,1,6,0
8,2,214,1,7,0
8,2,214,1,8,0
8,2,214,1,9,0
8,2,214,1,10,4
8,2,214,1,11,4
8,2,214,1,12,4
8,2,214,1,13,4
8,2,214,1,14,4
8,2,214,1,15,4
8,2,214,1,16,0
8,2,214,1,17,0
8,2,214,1,18,0
8,2,214,1,19,4
8,2,214,1,20,4
8,2,214,1,21,4
8,2,214,1,22,4
8,2,214,1,23,4
8,3,215,0,0,4
8,3,215,0,1,4
8,3,215,0,2,4
8,3,215,0,3,4
8,3,215,0,4,0
8,3,215,0,5,0
8,3,215,0,6,0
8,3,215,0,7,0
8,3,215,0,8,0
8,3,215,0,9,0
8,3,215,0,10,4
8,3,215,0,11,4
8,3,215,0,12,4
8,3,215,0,13,4
8,3,215,0,14,4
8,3,215,0,15,4
8,3,215,0,16,0
8,3,215,0,17,0
8,3,215,0,18,0
8,3,215,0,19,4
8,3,215,0,20,4
8,3,215,0,21,4
8,3,215,0,22,4
8,3,215,0,23,4
8,4,216,0,0,4
8,4,216,0,1,4
8,4,216,0,2,4
8,4,216,0,3,4
8,4,216,0,4,0
8,4,216,0,5,0
8,4,216,0,6,0
8,4,216,0,7,0
8,4,216,0,8,0
8,4,216,0,9,0
8,4,216,0,10,4
8,4,216,0,11,4
8,4,216,0,12,4
8,4,216,0,13,4
8,4,216,0,14,4
8,4,216,0,15,4
8,4,216,0,16,0
8,4,216,0,17,0
8,4,216,0,18,0
8,4,216,0,19,4
8,4,216,0,20,4
8,4,216,0,21,4
8,4,216,0,22,4
8,4,216,0,23,4
8,5,217,1,0,4
8,5,217,1,1,4
8,5,217,1,2,4
8,5,217,1,3,4
8,5,217,1,4,0
8,5,217,1,5,0
8,5,217,1,6,0
8,5,217,1,7,0
8,5,217,1,8,0
8,5,217,1,9,0
8,5,217,1,10,4
8,5,217,1,11,4
8,5,217,1,12,4
8,5,217,1,13,4
8,5,217,1,14,4
8,5,217,1,15,4
8,5,217,1,16,0
8,5,217,1,17,0
8,5,217,1,18,0
8,5,217,1,19,4
8,5,217,1,20,4
8,5,217,1,21,4
8,5,217,1,22,4
8,5,217,1,23,4
8,6,218,1,0,4
8,6,218,1,1,4
8,6,218,1,2,4
8,6,218,1,3,4
8,6,218,1,4,0
8,6,218,1,5,0
8,6,218,1,6,0
8,6,218,1,7,0
8,6,218,1,8,0
8,6,218,1,9,0
8,6,218,1,10,4
8,6,218,1,11,4
8,6,218,1,12,4
8,6,218,1,13,4
8,6,218,1,14,4
8,6,218,1,15,4
8,6,218,1,16,0
8,6,218,1,17,0
8,6,218,1,18,0
8,6,218,1,19,4
8,6,218,1,20,4
8,6,218,1,21,4
8,6,218,1,22,4
8,6,218,1,23,4
8,7,219,1,0,4
8,7,219,1,1,4
8,7,219,1,2,4
8,7,219,1,3,4
8,7,219,1,4,0
8,7,219,1,5,0
8,7,219,1,6,0
8,7,219,1,7,0
8,7,219,1,8,0
8,7,219,1,9,0
8,7,219,1,10,4
8,7,219,1,11,4
8,7,219,1,12,4
8,7,219,1,13,4
8,7,219,1,14,4
8,7,219,1,15,4
8,7,219,1,16,0
8,7,219,1,17,0
8,7,219,1,18,0
8,7,219,1,19,4
8,7,219,1,20,4
8,7,219,1,21,4
8,7,219,1,22,4
8,7,219,1,23,4
8,8,220,1,0,4
8,8,220,1,1,4
8,8,220,1,2,4
8,8,220,1,3,4
8,8,220,1,4,0
8,8,220,1,5,0
8,8,220,1,6,0
8,8,220,1,7,0
8,8,220,1,8,0
8,8,220,1,9,0
8,8,220,1,10,4
8,8,220,1,11,4
8,8,220,1,12,4
8,8,220,1,13,4
8,8,220,1,14,4
8,8,220,1,15,4
8,8,220,1,16,0
8,8,220,1,17,0
8,8,220,1,18,0
8,8,220,1,19,4
8,8,220,1,20,4
8,8,220,1,21,4
8,8,220,1,22,4
8,8,220,1,23,4
8,9,221,1,0,4
8,9,221,1,1,4
8,9,221,1,2,4
8,9,221,1,3,4
8,9,221,1,4,0
8,9,221,1,5,0
8,9,221,1,6,0
8,9,221,1,7,0
8,9,221,1,8,0
8,9,221,1,9,0
8,9,221,1,10,4
8,9,221,1,11,4
8,9,221,1,12,4
8,9,221,1,13,4
8,9,221,1,14,4
8,9,221,1,15,4
8,9,221,1,16,0
8,9,221,1,17,0
8,9,221,1,18,0
8,9,221,1,19,4
8,9,221,1,20,4
8,9,221,1,21,4
8,9,221,1,22,4
8,9,221,1,23,4
8,10,222,0,0,4
8,10,222,0,1,4
8,10,222,0,2,4
8,10,222,0,3,4
8,10,222,0,4,0
8,10,222,0,5,0
8,10,222,0,6,0
8,10,222,0,7,0
8,10,222,0,8,0
8,10,222,0,9,0
8,10,222,0,10,4
8,10,222,0,11,4
8,10,222,0,12,4
8,10,222,0,13,4
8,10,222,0,14,4
8,10,222,0,15,4
8,10,222,0,16,0
8,10,222,0,17,0
8,10,222,0,18,0
8,10,222,0,19,4
8,10,222,0,20,4
8,10,222,0,21,4
8,10,222,0,22,4
8,10,222,0,23,4
8,11,223,0,0,4
8,11,223,0,1,4
8,11,223,0,2,4
8,11,223,0,3,4
8,11,223,0,4,0
8,11,223,0,5,0
8,11,223,0,6,0
8,11,223,0,7,0
8,11,223,0,8,0
8,11,223,0,9,0
8,11,223,0,10,4
8,11,223,0,11,4
8,11,223,0,12,4
8,11,223,0,13,4
8,11,223,0,14,4
8,11,223,0,15,4
8,11,223,0,16,0
8,11,223,0,17,0
8,11,223,0,18,0
8,11,223,0,19,4
8,11,223,0,20,4
8,11,223,0,21,4
8,11,223,0,22,4
8,11,223,0,23,4
8,12,224,1,0,4
8,12,224,1,1,4
8,12,224,1,2,4
8,12,224,1,3,4
8,12,224,1,4,0
8,12,224,1,5,0
8,12,224,1,6,0
8,12,224,1,7,0
8,12,224,1,8,0
8,12,224,1,9,0
8,12,224,1,10,4
8,12,224,1,11,4
8,12,224,1,12,4
8,12,224,1,13,4
8,12,224,1,14,4
8,12,224,1,15,4
8,12,224,1,16,0
8,12,224,1,17,0
8,12,224,1,18,0
8,12,224,1,19,4
8,12,224,1,20,4
8,12,224,1,21,4
8,12,224,1,22,4
8,12,224,1,23,4
8,13,225,1,0,4
8,13,225,1,1,4
8,13,225,1,2,4
8,13,225,1,3,4
8,13,225,1,4,0
8,13,225,1,5,0
8,13,225,1,6,0
8,13,225,1,7,0
8,13,225,1,8,0
8,13,225,1,9,0
8,13,225,1,10,4
8,13,225,1,11,4
8,13,225,1,12,4
8,13,225,1,13,4
8,13,225,1,14,4
8,13,225,1,15,4
8,13,225,1,16,0
8,13,225,1,17,0
8,13,225,1,18,0
8,13,225,1,19,4
8,13,225,1,20,4
8,13,225,1,21,4
8,13,225,1,22,4
8,13,225,1,23,4
8,14,226,1,0,4
8,14,226,1,1,4
8,14,226,1,2,4
8,14,226,1,3,4
8,14,226,1,4,0
8,14,226,1,5,0
8,14,226,1,6,0
8,14,226,1,7,0
8,14,226,1,8,0
8,14,226,1,9,0
8,14,226,1,10,4
8,14,226,1,11,4
8,14,226,1,12,4
8,14,226,1,13,4
8,14,226,1,14,4
8,14,226,1,15,4
8,14,226,1,16,0
8,14,226,1,17,0
8,14,226,1,18,0
8,14,226,1,19,4
8,14,226,1,20,4
8,14,226,1,21,4
8,14,226,1,22,4
8,14,226,1,23,4
8,15,227,1,0,4
8,15,227,1,1,4
8,15,227,1,2,4
8,15,227,1,3,4
8,15,227,1,4,0
8,15,227,1,5,0
8,15,227,1,6,0
8,15,227,1,7,0
8,15,227,1,8,0
8,15,227,1,9,0
8,15,227,1,10,4
8,15,227,1,11,4
8,15,227,1,12,4
8,15,227,1,13,4
8,15,227,1,14,4
8,15,227,1,15,4
8,15,227,1,16,0
8,15,227,1,17,0
8,15,227,1,18,0
8,15,227,1,19,4
8,15,227,1,20,4
8,15,227,1,21,4
8,15,227,1,22,4
8,15,227,1,23,4
8,16,228,1,0,4
8,16,228,1,1,4
8,16,228,1,2,4
8,16,228,1,3,4
8,16,228,1,4,0
8,16,228,1,5,0
8,16,228,1,6,0
8,16,228,1,7,0
8,16,228,1,8,0
8,16,228,1,9,0
8,16,228,1,10,4
8,16,228,1,11,4
8,16,228,1,12,4
8,16,228,1,13,4
8,16,228,1,14,4
8,16,228,1,15,4
8,16,228,1,16,0
8,16,228,1,17,0
8,16,228,1,18,0
8,16,228,1,19,4
8,16,228,1,20,4
8,16,228,1,21,4
8,16,228,1,22,4
8,16,228,1,23,4
8,17,229,0,0,4
8,17,229,0,1,4
8,17,229,0,2,4
8,17,229,0,3,4
8,17,229,0,4,0
8,17,229,0,5,0
8,17,229,0,6,0
8,17,229,0,7,0
8,17,229,0,8,0
8,17,229,0,9,0
8,17,229,0,10,4
8,17,229,0,11,4
8,17,229,0,12,4
8,17,229,0,13,4
8,17,229,0,14,4
8,17,229,0,15,4
8,17,229,0,16,0
8,17,229,0,17,0
8,17,229,0,18,0
8,17,229,0,19,4
8,17,229,0,20,4
8,17,229,0,21,4
8,17,229,0,22,4
8,17,229,0,23,4
8,18,230,0,0,4
8,18,230,0,1,4
8,18,230,0,2,4
8,18,230,0,3,4
8,18,230,0,4,0
8,18,230,0,5,0
8,18,230,0,6,0
8,18,230,0,7,0
8,18,230,0,8,0
8,18,230,0,9,0
8,18,230,0,10,4
8,18,230,0,11,4
8,18,230,0,12,4
8,18,230,0,13,4
8,18,230,0,14,4
8,18,230,0,15,4
8,18,230,0,16,0
8,18,230,0,17,0
8,18,230,0,18,0
8,18,230,0,19,4
8,18,230,0,20,4
8,18,230,0,21,4
8,18,230,0,22,4
8,18,230,0,23,4
8,19,231,1,0,4
8,19,231,1,1,4
8,19,231,1,2,4
8,19,231,1,3,4
8,19,231,1,4,0
8,19,231,1,5,0
8,19,231,1,6,0
8,19,231,1,7,0
8,19,231,1,8,0
8,19,231,1,9,0
8,19,231,1,10,4
8,19,231,1,11,4
8,19,231,1,12,4
8,19,231,1,13,4
8,19,231,1,14,4
8,19,231,1,15,4
8,19,231,1,16,0
8,19,231,1,17,0
8,19,231,1,18,0
8,19,231,1,19,4
8,19,231,1,20,4
8,19,231,1,21,4
8,19,231,1,22,4
8,19,231,1,23,4
8,20,232,1,0,4
8,20,232,1,1,4
8,20,232,1,2,4
8,20,232,1,3,4
8,20,232,1,4,0
8,20,232,1,5,0
8,20,232,1,6,0
8,20,232,1,7,0
8,20,232,1,8,0
8,20,232,1,9,0
8,20,232,1,10,4
8,20,232,1,11,4
8,20,232,1,12,4
8,20,232,1,13,4
8,20,232,1,14,4
8,20,232,1,15,4
8,20,232,1,16,0
8,20,232,1,17,0
8,20,232,1,18,0
8,20,232,1,19,4
8,20,232,1,20,4
8,20,232,1,21,4
8,20,232,1,22,4
8,20,232,1,23,4
8,21,233,1,0,4
8,21,233,1,1,4
8,21,233,1,2,4
8,21,233,1,3,4
8,21,233,1,4,0
8,21,233,1,5,0
8,21,233,1,6,0
8,21,233,1,7,0
8,21,233,1,8,0
8,21,233,1,9,0
8,21,233,1,10,4
8,21,233,1,11,4
8,21,233,1,12,4
8,21,233,1,13,4
8,21,233,1,14,4
8,21,233,1,15,4
8,21,233,1,16,0
8,21,233,1,17,0
8,21,233,1,18,0
8,21,233,1,19,4
8,21,233,1,20,4
8,21,233,1,21,4
8,21,233,1,22,4
8,21,233,1,23,4
8,22,234,1,0,4
8,22,234,1,1,4
8,22,234,1,2,4
8,22,234,1,3,4
8,22,234,1,4,0
8,22,234,1,5,0
8,22,234,1,6,0
8,22,234,1,7,0
8,22,234,1,8,0
8,22,234,1,9,0
8,22,234,1,10,4
8,22,234,1,11,4
8,22,234,1,12,4
8,22,234,1,13,4
8,22,234,1,14,4
8,22,234,1,15,4
8,22,234,1,16,0
8,22,234,1,17,0
8,22,234,1,18,0
8,22,234,1,19,4
8,22,234,1,20,4
8,22,234,1,21,4
8,22,234,1,22,4
8,22,234,1,23,4
8,23,235,1,0,4
8,23,235,1,1,4
8,23,235,1,2,4
8,23,235,1,3,4
8,23,235,1,4,0
8,23,235,1,5,0
8,23,235,1,6,0
8,23,235,1,7,0
8,23,235,1,8,0
8,23,235,1,9,0
8,23,235,1,10,4
8,23,235,1,11,4
8,23,235,1,12,4
8,23,235,1,13,4
8,23,235,1,14,4
8,23,235,1,15,4
8,23,235,1,16,0
8,23,235,1,17,0
8,23,235,1,18,0
8,23,235,1,19,4
8,23,235,1,20,4
8,23,235,1,21,4
8,23,235,1,22,4
8,23,235,1,23,4
8,24,236,0,0,4
8,24,236,0,1,4
8,24,236,0,2,4
8,24,236,0,3,4
8,24,236,0,4,0
8,24,236,0,5,0
8,24,236,0,6,0
8,24,236,0,7,0
8,24,236,0,8,0
8,24,236,0,9,0
8,24,236,0,10,4
8,24,236,0,11,4
8,24,236,0,12,4
8,24,236,0,13,4
8,24,236,0,14,4
8,24,236,0,15,4
8,24,236,0,16,0
8,24,236,0,17,0
8,24,236,0,18,0
8,24,236,0,19,4
8,24,236,0,20,4
8,24,236,0,21,4
8,24,236,0,22,4
8,24,236,0,23,4
8,25,237,0,0,4
8,25,237,0,1,4
8,25,237,0,2,4
8,25,237,0,3,4
8,25,237,0,4,0
8,25,237,0,5,0
8,25,237,0,6,0
8,25,237,0,7,0
8,25,237,0,8,0
8,25,237,0,9,0
8,25,237,0,10,4
8,25,237,0,11,4
8,25,237,0,12,4
8,25,237,0,13,4
8,25,237,0,14,4
8,25,237,0,15,4
8,25,237,0,16,0
8,25,237,0,17,0
8,25,237,0,18,0
8,25,237,0,19,4
8,25,237,0,20,4
8,25,237,0,21,4
8,25,237,0,22,4
8,25,237,0,23,4
8,26,238,1,0,4
8,26,238,1,1,4
8,26,238,1,2,4
8,26,238,1,3,4
8,26,238,1,4,0
8,26,238,1,5,0
8,26,238,1,6,0
8,26,238,1,7,0
8,26,238,1,8,0
8,26,238,1,9,0
8,26,238,1,10,4
8,26,238,1,11,4
8,26,238,1,12,4
8,26,238,1,13,4
8,26,238,1,14,4
8,26,238,1,15,4
8,26,238,1,16,0
8,26,238,1,17,0
8,26,238,1,18,0
8,26,238,1,19,4
8,26,238,1,20,4
8,26,238,1,21,4
8,26,238,1,22,4
8,26,238,1,23,4
8,27,239,1,0,4
8,27,239,1,1,4
8,27,239,1,2,4
8,27,239,1,3,4
8,27,239,1,4,0
8,27,239,1,5,0
8,27,239,1,6,0
8,27,239,1,7,0
8,27,239,1,8,0
8,27,239,1,9,0
8,27,239,1,10,4
8,27,239,1,11,4
8,27,239,1,12,4
8,27,239,1,13,4
8,27,239,1,14,4
8,27,239,1,15,4
8,27,239,1,16,0
8,27,239,1,17,0
8,27,239,1,18,0
8,27,239,1,19,4
8,27,239,1,20,4
8,27,239,1,21,4
8,27,239,1,22,4
8,27,239,1,23,4
8,28,240,1,0,4
8,28,240,1,1,4
8,28,240,1,2,4
8,28,240,1,3,4
8,28,240,1,4,0
8,28,240,1,5,0
8,28,240,1,6,0
8,28,240,1,7,0
8,28,240,1,8,0
8,28,240,1,9,0
8,28,240,1,10,4
8,28,240,1,11,4
8,28,240,1,12,4
8,28,240,1,13,4
8,28,240,1,14,4
8,28,240,1,15,4
8,28,240,1,16,0
8,28,240,1,17,0
8,28,240,1,18,0
8,28,240,1,19,4
8,28,240,1,20,4
8,28,240,1,21,4
8,28,240,1,22,4
8,28,240,1,23,4
8,29,241,1,0,4
8,29,241,1,1,4
8,29,241,1,2,4
8,29,241,1,3,4
8,29,241,1,4,0
8,29,241,1,5,0
8,29,241,1,6,0
8,29,241,1,7,0
8,29,241,1,8,0
8,29,241,1,9,0
8,29,241,1,10,4
8,29,241,1,11,4
8,29,241,1,12,4
8,29,241,1,13,4
8,29,241,1,14,4
8,29,241,1,15,4
8,29,241,1,16,0
8,29,241,1,17,0
8,29,241,1,18,0
8,29,241,1,19,4
8,29,241,1,20,4
8,29,241,1,21,4
8,29,241,1,22,4
8,29,241,1,23,4
8,30,242,1,0,4
8,30,242,1,1,4
8,30,242,1,2,4
8,30,242,1,3,4
8,30,242,1,4,0
8,30,242,1,5,0
8,30,242,1,6,0
8,30,242,1,7,0
8,30,242,1,8,0
8,30,242,1,9,0
8,30,242,1,10,4
8,30,242,1,11,4
8,30,242,1,12,4
8,30,242,1,13,4
8,30,242,1,14,4
8,30,242,1,15,4
8,30,242,1,16,0
8,30,242,1,17,0
8,30,242,1,18,0
8,30,242,1,19,4
8,30,242,1,20,4
8,30,242,1,21,4
8,30,242,1,22,4
8,30,242,1,23,4
8,31,243,0,0,4
8,31,243,0,1,4
8,31,243,0,2,4
8,31,243,0,3,4
8,31,243,0,4,0
8,31,243,0,5,0
8,31,243,0,6,0
8,31,243,0,7,0
