# Renewables.ninja Solar PV (Point API) - 22.779, 84.404 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Asia/Kolkata, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Asia/Kolkata"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""22.7789"""," ""lon"": ""84.4044"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""19"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
12/03/2019 19:00,13/03/2019 00:30,0,0,0,20.93,,,,,,,,,,,,,
12/03/2019 20:00,13/03/2019 01:30,0,0,0,20.061,,,,,,,,,,,,,
12/03/2019 21:00,13/03/2019 02:30,0,0,0,19.403,,,,,,,,,,,,,
12/03/2019 22:00,13/03/2019 03:30,0,0,0,18.886,,,,,,,,,,,,,
12/03/2019 23:00,13/03/2019 04:30,0,0,0,18.441,,,,,,,,,,,,,
13/03/2019 00:00,13/03/2019 05:30,0.005,0.002,0.012,18.292,,,,,,,,,,,,,
13/03/2019 01:00,13/03/2019 06:30,0.16,0.113,0.084,21.943,,,,,,,,,,,,,
13/03/2019 02:00,13/03/2019 07:30,0.375,0.352,0.105,25.576,,,,,,,,,,,,,
13/03/2019 03:00,13/03/2019 08:30,0.543,0.589,0.109,30.748,,,,,,,,,,,,,
13/03/2019 04:00,13/03/2019 09:30,0.656,0.772,0.113,33.503,,,,,,,,,,,,,
13/03/2019 05:00,13/03/2019 10:30,0.719,0.882,0.116,34.866,,,,,,,,,,,,,
13/03/2019 06:00,13/03/2019 11:30,0.729,0.901,0.121,35.686,,,,,,,,,,,,,
13/03/2019 07:00,13/03/2019 12:30,0.695,0.842,0.123,36.068,,,,,,,,,,,,,
13/03/2019 08:00,13/03/2019 13:30,0.611,0.7,0.126,36.009,,,,,,,,,,,,,
13/03/2019 09:00,13/03/2019 14:30,0.452,0.443,0.144,35.438,,,,,,,,,,,,,
13/03/2019 10:00,13/03/2019 15:30,0.264,0.197,0.138,34.424,,,,,,,,,,,,,
13/03/2019 11:00,13/03/2019 16:30,0.079,0.034,0.076,31.961,,,,,,,,,,,,,
13/03/2019 12:00,13/03/2019 17:30,0,0,0.003,28.727,,,,,,,,,,,,,
13/03/2019 13:00,13/03/2019 18:30,0,0,0,27.845,,,,,,,,,,,,,
13/03/2019 14:00,13/03/2019 19:30,0,0,0,27.086,,,,,,,,,,,,,
13/03/2019 15:00,13/03/2019 20:30,0,0,0,26.01,,,,,,,,,,,,,
13/03/2019 16:00,13/03/2019 21:30,0,0,0,24.737,,,,,,,,,,,,,
13/03/2019 17:00,13/03/2019 22:30,0,0,0,23.784,,,,,,,,,,,,,
13/03/2019 18:00,13/03/2019 23:30,0,0,0,22.998,,,,,,,,,,,,,
13/03/2019 19:00,14/03/2019 00:30,0,0,0,22.185,,,,,,,,,,,,,
13/03/2019 20:00,14/03/2019 01:30,0,0,0,21.554,,,,,,,,,,,,,
13/03/2019 21:00,14/03/2019 02:30,0,0,0,20.971,,,,,,,,,,,,,
13/03/2019 22:00,14/03/2019 03:30,0,0,0,20.383,,,,,,,,,,,,,
13/03/2019 23:00,14/03/2019 04:30,0,0,0,20.061,,,,,,,,,,,,,
14/03/2019 00:00,14/03/2019 05:30,0.005,0.002,0.013,20.033,,,,,,,,,,,,,
14/03/2019 01:00,14/03/2019 06:30,0.144,0.082,0.097,22.216,,,,,,,,,,,,,
14/03/2019 02:00,14/03/2019 07:30,0.366,0.323,0.123,25.79,,,,,,,,,,,,,
14/03/2019 03:00,14/03/2019 08:30,0.537,0.561,0.127,29.973,,,,,,,,,,,,,
14/03/2019 04:00,14/03/2019 09:30,0.653,0.741,0.132,32.224,,,,,,,,,,,,,
14/03/2019 05:00,14/03/2019 10:30,0.714,0.846,0.138,33.907,,,,,,,,,,,,,
14/03/2019 06:00,14/03/2019 11:30,0.7,0.802,0.163,34.807,,,,,,,,,,,,,
14/03/2019 07:00,14/03/2019 12:30,0.665,0.741,0.168,35.283,,,,,,,,,,,,,
14/03/2019 08:00,14/03/2019 13:30,0.567,0.562,0.191,35.192,,,,,,,,,,,,,
14/03/2019 09:00,14/03/2019 14:30,0.304,0.136,0.249,34.056,,,,,,,,,,,,,
14/03/2019 10:00,14/03/2019 15:30,0.141,0.029,0.156,32.641,,,,,,,,,,,,,
14/03/2019 11:00,14/03/2019 16:30,0.034,0.004,0.051,30.455,,,,,,,,,,,,,
14/03/2019 12:00,14/03/2019 17:30,0,0,0.002,27.947,,,,,,,,,,,,,
14/03/2019 13:00,14/03/2019 18:30,0,0,0,26.712,,,,,,,,,,,,,
14/03/2019 14:00,14/03/2019 19:30,0,0,0,25.737,,,,,,,,,,,,,
14/03/2019 15:00,14/03/2019 20:30,0,0,0,24.928,,,,,,,,,,,,,
14/03/2019 16:00,14/03/2019 21:30,0,0,0,24.257,,,,,,,,,,,,,
14/03/2019 17:00,14/03/2019 22:30,0,0,0,23.673,,,,,,,,,,,,,
14/03/2019 18:00,14/03/2019 23:30,0,0,0,23.195,,,,,,,,,,,,,
14/03/2019 19:00,15/03/2019 00:30,0,0,0,22.675,,,,,,,,,,,,,
14/03/2019 20:00,15/03/2019 01:30,0,0,0,22.057,,,,,,,,,,,,,
14/03/2019 21:00,15/03/2019 02:30,0,0,0,21.487,,,,,,,,,,,,,
14/03/2019 22:00,15/03/2019 03:30,0,0,0,21.028,,,,,,,,,,,,,
14/03/2019 23:00,15/03/2019 04:30,0,0,0,20.633,,,,,,,,,,,,,
15/03/2019 00:00,15/03/2019 05:30,0.003,0.001,0.011,20.37,,,,,,,,,,,,,
15/03/2019 01:00,15/03/2019 06:30,0.116,0.042,0.105,21.885,,,,,,,,,,,,,
15/03/2019 02:00,15/03/2019 07:30,0.319,0.22,0.166,25.137,,,,,,,,,,,,,
15/03/2019 03:00,15/03/2019 08:30,0.502,0.461,0.171,28.459,,,,,,,,,,,,,
15/03/2019 04:00,15/03/2019 09:30,0.621,0.64,0.175,30.58,,,,,,,,,,,,,
15/03/2019 05:00,15/03/2019 10:30,0.684,0.742,0.18,32.092,,,,,,,,,,,,,
15/03/2019 06:00,15/03/2019 11:30,0.698,0.768,0.183,33.097,,,,,,,,,,,,,
15/03/2019 07:00,15/03/2019 12:30,0.662,0.702,0.193,33.494,,,,,,,,,,,,,
15/03/2019 08:00,15/03/2019 13:30,0.49,0.358,0.272,32.855,,,,,,,,,,,,,
15/03/2019 09:00,15/03/2019 14:30,0.275,0.089,0.255,31.474,,,,,,,,,,,,,
15/03/2019 10:00,15/03/2019 15:30,0.144,0.026,0.159,30.078,,,,,,,,,,,,,
15/03/2019 11:00,15/03/2019 16:30,0.035,0.004,0.052,28.391,,,,,,,,,,,,,
15/03/2019 12:00,15/03/2019 17:30,0,0,0.002,26.61,,,,,,,,,,,,,
15/03/2019 13:00,15/03/2019 18:30,0,0,0,25.711,,,,,,,,,,,,,
15/03/2019 14:00,15/03/2019 19:30,0,0,0,24.871,,,,,,,,,,,,,
15/03/2019 15:00,15/03/2019 20:30,0,0,0,24.275,,,,,,,,,,,,,
15/03/2019 16:00,15/03/2019 21:30,0,0,0,23.692,,,,,,,,,,,,,
15/03/2019 17:00,15/03/2019 22:30,0,0,0,23.308,,,,,,,,,,,,,
15/03/2019 18:00,15/03/2019 23:30,0,0,0,23.058,,,,,,,,,,,,,
15/03/2019 19:00,16/03/2019 00:30,0,0,0,22.641,,,,,,,,,,,,,
15/03/2019 20:00,16/03/2019 01:30,0,0,0,22.149,,,,,,,,,,,,,
15/03/2019 21:00,16/03/2019 02:30,0,0,0,21.72,,,,,,,,,,,,,
15/03/2019 22:00,16/03/2019 03:30,0,0,0,21.365,,,,,,,,,,,,,
15/03/2019 23:00,16/03/2019 04:30,0,0,0,20.991,,,,,,,,,,,,,
16/03/2019 00:00,16/03/2019 05:30,0.003,0.001,0.011,20.868,,,,,,,,,,,,,
16/03/2019 01:00,16/03/2019 06:30,0.116,0.044,0.103,22.487,,,,,,,,,,,,,
16/03/2019 02:00,16/03/2019 07:30,0.324,0.234,0.158,24.994,,,,,,,,,,,,,
16/03/2019 03:00,16/03/2019 08:30,0.502,0.465,0.164,27.416,,,,,,,,,,,,,
16/03/2019 04:00,16/03/2019 09:30,0.624,0.644,0.167,29.184,,,,,,,,,,,,,
16/03/2019 05:00,16/03/2019 10:30,0.686,0.746,0.171,30.552,,,,,,,,,,,,,
16/03/2019 06:00,16/03/2019 11:30,0.712,0.798,0.167,31.557,,,,,,,,,,,,,
16/03/2019 07:00,16/03/2019 12:30,0.648,0.668,0.195,31.897,,,,,,,,,,,,,
16/03/2019 08:00,16/03/2019 13:30,0.521,0.439,0.232,31.69,,,,,,,,,,,,,
16/03/2019 09:00,16/03/2019 14:30,0.381,0.257,0.22,31.107,,,,,,,,,,,,,
16/03/2019 10:00,16/03/2019 15:30,0.259,0.162,0.16,30.376,,,,,,,,,,,,,
16/03/2019 11:00,16/03/2019 16:30,0.085,0.034,0.082,28.461,,,,,,,,,,,,,
16/03/2019 12:00,16/03/2019 17:30,0,0,0.004,24.863,,,,,,,,,,,,,
16/03/2019 13:00,16/03/2019 18:30,0,0,0,23.611,,,,,,,,,,,,,
16/03/2019 14:00,16/03/2019 19:30,0,0,0,22.72,,,,,,,,,,,,,
16/03/2019 15:00,16/03/2019 20:30,0,0,0,21.898,,,,,,,,,,,,,
16/03/2019 16:00,16/03/2019 21:30,0,0,0,21.192,,,,,,,,,,,,,
16/03/2019 17:00,16/03/2019 22:30,0,0,0,20.529,,,,,,,,,,,,,
16/03/2019 18:00,16/03/2019 23:30,0,0,0,19.906,,,,,,,,,,,,,
16/03/2019 19:00,17/03/2019 00:30,0,0,0,19.32,,,,,,,,,,,,,
16/03/2019 20:00,17/03/2019 01:30,0,0,0,18.81,,,,,,,,,,,,,
16/03/2019 21:00,17/03/2019 02:30,0,0,0,18.427,,,,,,,,,,,,,
16/03/2019 22:00,17/03/2019 03:30,0,0,0,18.22,,,,,,,,,,,,,
16/03/2019 23:00,17/03/2019 04:30,0,0,0,18.311,,,,,,,,,,,,,
17/03/2019 00:00,17/03/2019 05:30,0.006,0.002,0.015,18.809,,,,,,,,,,,,,
17/03/2019 01:00,17/03/2019 06:30,0.16,0.102,0.094,21.129,,,,,,,,,,,,,
17/03/2019 02:00,17/03/2019 07:30,0.368,0.324,0.122,24.54,,,,,,,,,,,,,
17/03/2019 03:00,17/03/2019 08:30,0.532,0.539,0.134,28.28,,,,,,,,,,,,,
17/03/2019 04:00,17/03/2019 09:30,0.649,0.719,0.138,30.456,,,,,,,,,,,,,
17/03/2019 05:00,17/03/2019 10:30,0.711,0.824,0.143,32.094,,,,,,,,,,,,,
17/03/2019 06:00,17/03/2019 11:30,0.709,0.812,0.158,33.157,,,,,,,,,,,,,
17/03/2019 07:00,17/03/2019 12:30,0.671,0.746,0.164,33.737,,,,,,,,,,,,,
17/03/2019 08:00,17/03/2019 13:30,0.577,0.585,0.178,33.74,,,,,,,,,,,,,
17/03/2019 09:00,17/03/2019 14:30,0.384,0.266,0.22,33.033,,,,,,,,,,,,,
17/03/2019 10:00,17/03/2019 15:30,0.179,0.057,0.171,31.812,,,,,,,,,,,,,
17/03/2019 11:00,17/03/2019 16:30,0.051,0.009,0.067,30.057,,,,,,,,,,,,,
17/03/2019 12:00,17/03/2019 17:30,0,0,0.003,28.243,,,,,,,,,,,,,
17/03/2019 13:00,17/03/2019 18:30,0,0,0,27.509,,,,,,,,,,,,,
17/03/2019 14:00,17/03/2019 19:30,0,0,0,26.392,,,,,,,,,,,,,
17/03/2019 15:00,17/03/2019 20:30,0,0,0,24.854,,,,,,,,,,,,,
17/03/2019 16:00,17/03/2019 21:30,0,0,0,23.469,,,,,,,,,,,,,
17/03/2019 17:00,17/03/2019 22:30,0,0,0,22.924,,,,,,,,,,,,,
17/03/2019 18:00,17/03/2019 23:30,0,0,0,22.328,,,,,,,,,,,,,
17/03/2019 19:00,18/03/2019 00:30,0,0,0,20.941,,,,,,,,,,,,,
17/03/2019 20:00,18/03/2019 01:30,0,0,0,19.223,,,,,,,,,,,,,
17/03/2019 21:00,18/03/2019 02:30,0,0,0,17.93,,,,,,,,,,,,,
17/03/2019 22:00,18/03/2019 03:30,0,0,0,17.215,,,,,,,,,,,,,
17/03/2019 23:00,18/03/2019 04:30,0,0,0,17.155,,,,,,,,,,,,,
18/03/2019 00:00,18/03/2019 05:30,0.002,0,0.01,17.509,,,,,,,,,,,,,
18/03/2019 01:00,18/03/2019 06:30,0.075,0.009,0.09,19.274,,,,,,,,,,,,,
18/03/2019 02:00,18/03/2019 07:30,0.178,0.029,0.187,21.397,,,,,,,,,,,,,
18/03/2019 03:00,18/03/2019 08:30,0.268,0.053,0.27,24.054,,,,,,,,,,,,,
18/03/2019 04:00,18/03/2019 09:30,0.396,0.133,0.352,26.524,,,,,,,,,,,,,
18/03/2019 05:00,18/03/2019 10:30,0.542,0.328,0.361,28.41,,,,,,,,,,,,,
18/03/2019 06:00,18/03/2019 11:30,0.62,0.484,0.324,29.429,,,,,,,,,,,,,
18/03/2019 07:00,18/03/2019 12:30,0.5,0.264,0.369,29.34,,,,,,,,,,,,,
18/03/2019 08:00,18/03/2019 13:30,0.389,0.141,0.342,28.91,,,,,,,,,,,,,
18/03/2019 09:00,18/03/2019 14:30,0.294,0.087,0.275,28.39,,,,,,,,,,,,,
18/03/2019 10:00,18/03/2019 15:30,0.175,0.038,0.181,27.541,,,,,,,,,,,,,
18/03/2019 11:00,18/03/2019 16:30,0.055,0.007,0.072,25.871,,,,,,,,,,,,,
18/03/2019 12:00,18/03/2019 17:30,0,0,0.003,23.588,,,,,,,,,,,,,
18/03/2019 13:00,18/03/2019 18:30,0,0,0,23.075,,,,,,,,,,,,,
18/03/2019 14:00,18/03/2019 19:30,0,0,0,22.672,,,,,,,,,,,,,
18/03/2019 15:00,18/03/2019 20:30,0,0,0,21.959,,,,,,,,,,,,,
18/03/2019 16:00,18/03/2019 21:30,0,0,0,21.194,,,,,,,,,,,,,
18/03/2019 17:00,18/03/2019 22:30,0,0,0,20.64,,,,,,,,,,,,,
18/03/2019 18:00,18/03/2019 23:30,0,0,0,20.226,,,,,,,,,,,,,
18/03/2019 19:00,19/03/2019 00:30,0,0,0,19.788,,,,,,,,,,,,,
18/03/2019 20:00,19/03/2019 01:30,0,0,0,19.07,,,,,,,,,,,,,
18/03/2019 21:00,19/03/2019 02:30,0,0,0,18.294,,,,,,,,,,,,,
18/03/2019 22:00,19/03/2019 03:30,0,0,0,17.559,,,,,,,,,,,,,
18/03/2019 23:00,19/03/2019 04:30,0,0,0,17.025,,,,,,,,,,,,,
19/03/2019 00:00,19/03/2019 05:30,0.008,0.003,0.016,16.918,,,,,,,,,,,,,
19/03/2019 01:00,19/03/2019 06:30,0.168,0.116,0.088,19.553,,,,,,,,,,,,,
19/03/2019 02:00,19/03/2019 07:30,0.382,0.351,0.108,22.902,,,,,,,,,,,,,
19/03/2019 03:00,19/03/2019 08:30,0.554,0.582,0.113,25.862,,,,,,,,,,,,,
19/03/2019 04:00,19/03/2019 09:30,0.672,0.761,0.118,27.781,,,,,,,,,,,,,
19/03/2019 05:00,19/03/2019 10:30,0.729,0.854,0.126,29.228,,,,,,,,,,,,,
19/03/2019 06:00,19/03/2019 11:30,0.733,0.854,0.138,30.219,,,,,,,,,,,,,
19/03/2019 07:00,19/03/2019 12:30,0.672,0.737,0.157,30.713,,,,,,,,,,,,,
19/03/2019 08:00,19/03/2019 13:30,0.607,0.654,0.142,30.987,,,,,,,,,,,,,
19/03/2019 09:00,19/03/2019 14:30,0.501,0.521,0.118,30.849,,,,,,,,,,,,,
19/03/2019 10:00,19/03/2019 15:30,0.317,0.285,0.108,30.057,,,,,,,,,,,,,
19/03/2019 11:00,19/03/2019 16:30,0.122,0.086,0.072,27.931,,,,,,,,,,,,,
19/03/2019 12:00,19/03/2019 17:30,0,0.001,0.005,23.643,,,,,,,,,,,,,
19/03/2019 13:00,19/03/2019 18:30,0,0,0,22.227,,,,,,,,,,,,,
19/03/2019 14:00,19/03/2019 19:30,0,0,0,21.382,,,,,,,,,,,,,
19/03/2019 15:00,19/03/2019 20:30,0,0,0,20.658,,,,,,,,,,,,,
19/03/2019 16:00,19/03/2019 21:30,0,0,0,19.733,,,,,,,,,,,,,
19/03/2019 17:00,19/03/2019 22:30,0,0,0,18.62,,,,,,,,,,,,,
19/03/2019 18:00,19/03/2019 23:30,0,0,0,17.713,,,,,,,,,,,,,
19/03/2019 19:00,20/03/2019 00:30,0,0,0,17.132,,,,,,,,,,,,,
19/03/2019 20:00,20/03/2019 01:30,0,0,0,16.692,,,,,,,,,,,,,
19/03/2019 21:00,20/03/2019 02:30,0,0,0,16.397,,,,,,,,,,,,,
19/03/2019 22:00,20/03/2019 03:30,0,0,0,16.139,,,,,,,,,,,,,
19/03/2019 23:00,20/03/2019 04:30,0,0,0,15.894,,,,,,,,,,,,,
20/03/2019 00:00,20/03/2019 05:30,0.01,0.006,0.016,16.133,,,,,,,,,,,,,
20/03/2019 01:00,20/03/2019 06:30,0.196,0.169,0.066,20.108,,,,,,,,,,,,,
20/03/2019 02:00,20/03/2019 07:30,0.416,0.427,0.077,23.752,,,,,,,,,,,,,
20/03/2019 03:00,20/03/2019 08:30,0.584,0.665,0.082,27.757,,,,,,,,,,,,,
20/03/2019 04:00,20/03/2019 09:30,0.699,0.847,0.086,29.965,,,,,,,,,,,,,
20/03/2019 05:00,20/03/2019 10:30,0.76,0.958,0.09,31.562,,,,,,,,,,,,,
20/03/2019 06:00,20/03/2019 11:30,0.774,0.988,0.091,32.658,,,,,,,,,,,,,
20/03/2019 07:00,20/03/2019 12:30,0.74,0.933,0.091,33.273,,,,,,,,,,,,,
20/03/2019 08:00,20/03/2019 13:30,0.658,0.798,0.09,33.395,,,,,,,,,,,,,
20/03/2019 09:00,20/03/2019 14:30,0.526,0.596,0.087,33.06,,,,,,,,,,,,,
20/03/2019 10:00,20/03/2019 15:30,0.342,0.348,0.083,32.215,,,,,,,,,,,,,
20/03/2019 11:00,20/03/2019 16:30,0.125,0.095,0.067,29.727,,,,,,,,,,,,,
20/03/2019 12:00,20/03/2019 17:30,0,0.001,0.005,25.669,,,,,,,,,,,,,
20/03/2019 13:00,20/03/2019 18:30,0,0,0,24.504,,,,,,,,,,,,,
20/03/2019 14:00,20/03/2019 19:30,0,0,0,23.824,,,,,,,,,,,,,
20/03/2019 15:00,20/03/2019 20:30,0,0,0,23.363,,,,,,,,,,,,,
20/03/2019 16:00,20/03/2019 21:30,0,0,0,23.009,,,,,,,,,,,,,
20/03/2019 17:00,20/03/2019 22:30,0,0,0,22.672,,,,,,,,,,,,,
20/03/2019 18:00,20/03/2019 23:30,0,0,0,22.258,,,,,,,,,,,,,
20/03/2019 19:00,21/03/2019 00:30,0,0,0,21.744,,,,,,,,,,,,,
20/03/2019 20:00,21/03/2019 01:30,0,0,0,21.085,,,,,,,,,,,,,
20/03/2019 21:00,21/03/2019 02:30,0,0,0,20.601,,,,,,,,,,,,,
20/03/2019 22:00,21/03/2019 03:30,0,0,0,19.911,,,,,,,,,,,,,
20/03/2019 23:00,21/03/2019 04:30,0,0,0,19.334,,,,,,,,,,,,,
21/03/2019 00:00,21/03/2019 05:30,0.006,0.002,0.016,19.086,,,,,,,,,,,,,
21/03/2019 01:00,21/03/2019 06:30,0.117,0.042,0.107,21.479,,,,,,,,,,,,,
21/03/2019 02:00,21/03/2019 07:30,0.288,0.165,0.183,24.157,,,,,,,,,,,,,
21/03/2019 03:00,21/03/2019 08:30,0.421,0.295,0.226,27.726,,,,,,,,,,,,,
21/03/2019 04:00,21/03/2019 09:30,0.575,0.534,0.209,30.03,,,,,,,,,,,,,
21/03/2019 05:00,21/03/2019 10:30,0.684,0.75,0.169,31.631,,,,,,,,,,,,,
21/03/2019 06:00,21/03/2019 11:30,0.739,0.886,0.134,32.905,,,,,,,,,,,,,
21/03/2019 07:00,21/03/2019 12:30,0.713,0.855,0.126,33.58,,,,,,,,,,,,,
21/03/2019 08:00,21/03/2019 13:30,0.632,0.724,0.124,33.725,,,,,,,,,,,,,
21/03/2019 09:00,21/03/2019 14:30,0.491,0.506,0.128,33.348,,,,,,,,,,,,,
21/03/2019 10:00,21/03/2019 15:30,0.31,0.268,0.122,32.461,,,,,,,,,,,,,
21/03/2019 11:00,21/03/2019 16:30,0.106,0.057,0.084,30.282,,,,,,,,,,,,,
21/03/2019 12:00,21/03/2019 17:30,0,0,0.005,26.4,,,,,,,,,,,,,
21/03/2019 13:00,21/03/2019 18:30,0,0,0,25.106,,,,,,,,,,,,,
21/03/2019 14:00,21/03/2019 19:30,0,0,0,24.227,,,,,,,,,,,,,
21/03/2019 15:00,21/03/2019 20:30,0,0,0,23.429,,,,,,,,,,,,,
21/03/2019 16:00,21/03/2019 21:30,0,0,0,22.767,,,,,,,,,,,,,
21/03/2019 17:00,21/03/2019 22:30,0,0,0,22.135,,,,,,,,,,,,,
21/03/2019 18:00,21/03/2019 23:30,0,0,0,21.588,,,,,,,,,,,,,
21/03/2019 19:00,22/03/2019 00:30,0,0,0,21.14,,,,,,,,,,,,,
21/03/2019 20:00,22/03/2019 01:30,0,0,0,20.714,,,,,,,,,,,,,
21/03/2019 21:00,22/03/2019 02:30,0,0,0,20.341,,,,,,,,,,,,,
21/03/2019 22:00,22/03/2019 03:30,0,0,0,20.096,,,,,,,,,,,,,
21/03/2019 23:00,22/03/2019 04:30,0,0,0,20.016,,,,,,,,,,,,,
22/03/2019 00:00,22/03/2019 05:30,0.007,0.002,0.016,20.249,,,,,,,,,,,,,
22/03/2019 01:00,22/03/2019 06:30,0.142,0.072,0.105,23.105,,,,,,,,,,,,,
22/03/2019 02:00,22/03/2019 07:30,0.344,0.278,0.142,26.126,,,,,,,,,,,,,
22/03/2019 03:00,22/03/2019 08:30,0.527,0.534,0.138,29.674,,,,,,,,,,,,,
22/03/2019 04:00,22/03/2019 09:30,0.629,0.678,0.152,31.354,,,,,,,,,,,,,
22/03/2019 05:00,22/03/2019 10:30,0.689,0.773,0.159,32.453,,,,,,,,,,,,,
22/03/2019 06:00,22/03/2019 11:30,0.722,0.843,0.149,33.183,,,,,,,,,,,,,
22/03/2019 07:00,22/03/2019 12:30,0.66,0.717,0.173,33.351,,,,,,,,,,,,,
22/03/2019 08:00,22/03/2019 13:30,0.565,0.555,0.186,33.153,,,,,,,,,,,,,
22/03/2019 09:00,22/03/2019 14:30,0.442,0.39,0.174,32.69,,,,,,,,,,,,,
22/03/2019 10:00,22/03/2019 15:30,0.277,0.199,0.148,31.809,,,,,,,,,,,,,
22/03/2019 11:00,22/03/2019 16:30,0.099,0.047,0.086,29.631,,,,,,,,,,,,,
22/03/2019 12:00,22/03/2019 17:30,0,0.001,0.006,25.777,,,,,,,,,,,,,
22/03/2019 13:00,22/03/2019 18:30,0,0,0,24.122,,,,,,,,,,,,,
22/03/2019 14:00,22/03/2019 19:30,0,0,0,23.115,,,,,,,,,,,,,
22/03/2019 15:00,22/03/2019 20:30,0,0,0,22.162,,,,,,,,,,,,,
22/03/2019 16:00,22/03/2019 21:30,0,0,0,21.048,,,,,,,,,,,,,
22/03/2019 17:00,22/03/2019 22:30,0,0,0,20.1,,,,,,,,,,,,,
22/03/2019 18:00,22/03/2019 23:30,0,0,0,19.397,,,,,,,,,,,,,
22/03/2019 19:00,23/03/2019 00:30,0,0,0,18.902,,,,,,,,,,,,,
22/03/2019 20:00,23/03/2019 01:30,0,0,0,18.514,,,,,,,,,,,,,
22/03/2019 21:00,23/03/2019 02:30,0,0,0,18.197,,,,,,,,,,,,,
22/03/2019 22:00,23/03/2019 03:30,0,0,0,17.87,,,,,,,,,,,,,
22/03/2019 23:00,23/03/2019 04:30,0,0,0,17.489,,,,,,,,,,,,,
23/03/2019 00:00,23/03/2019 05:30,0.01,0.005,0.018,17.551,,,,,,,,,,,,,
23/03/2019 01:00,23/03/2019 06:30,0.183,0.144,0.079,21.397,,,,,,,,,,,,,
23/03/2019 02:00,23/03/2019 07:30,0.399,0.396,0.09,25.118,,,,,,,,,,,,,
23/03/2019 03:00,23/03/2019 08:30,0.569,0.636,0.093,28.733,,,,,,,,,,,,,
23/03/2019 04:00,23/03/2019 09:30,0.685,0.82,0.096,30.692,,,,,,,,,,,,,
23/03/2019 05:00,23/03/2019 10:30,0.749,0.933,0.098,32.115,,,,,,,,,,,,,
23/03/2019 06:00,23/03/2019 11:30,0.769,0.979,0.095,33.167,,,,,,,,,,,,,
23/03/2019 07:00,23/03/2019 12:30,0.736,0.925,0.095,33.757,,,,,,,,,,,,,
23/03/2019 08:00,23/03/2019 13:30,0.655,0.792,0.093,33.869,,,,,,,,,,,,,
23/03/2019 09:00,23/03/2019 14:30,0.523,0.591,0.09,33.45,,,,,,,,,,,,,
23/03/2019 10:00,23/03/2019 15:30,0.341,0.343,0.086,32.424,,,,,,,,,,,,,
23/03/2019 11:00,23/03/2019 16:30,0.129,0.098,0.069,29.832,,,,,,,,,,,,,
23/03/2019 12:00,23/03/2019 17:30,0.001,0.001,0.007,24.83,,,,,,,,,,,,,
23/03/2019 13:00,23/03/2019 18:30,0,0,0,23.072,,,,,,,,,,,,,
23/03/2019 14:00,23/03/2019 19:30,0,0,0,21.915,,,,,,,,,,,,,
23/03/2019 15:00,23/03/2019 20:30,0,0,0,20.915,,,,,,,,,,,,,
23/03/2019 16:00,23/03/2019 21:30,0,0,0,20.073,,,,,,,,,,,,,
23/03/2019 17:00,23/03/2019 22:30,0,0,0,19.354,,,,,,,,,,,,,
23/03/2019 18:00,23/03/2019 23:30,0,0,0,18.72,,,,,,,,,,,,,
23/03/2019 19:00,24/03/2019 00:30,0,0,0,18.147,,,,,,,,,,,,,
23/03/2019 20:00,24/03/2019 01:30,0,0,0,17.589,,,,,,,,,,,,,
23/03/2019 21:00,24/03/2019 02:30,0,0,0,17.037,,,,,,,,,,,,,
23/03/2019 22:00,24/03/2019 03:30,0,0,0,16.53,,,,,,,,,,,,,
23/03/2019 23:00,24/03/2019 04:30,0,0,0,16.128,,,,,,,,,,,,,
24/03/2019 00:00,24/03/2019 05:30,0.012,0.007,0.018,16.294,,,,,,,,,,,,,
24/03/2019 01:00,24/03/2019 06:30,0.198,0.171,0.068,20.91,,,,,,,,,,,,,
24/03/2019 02:00,24/03/2019 07:30,0.416,0.432,0.075,25.027,,,,,,,,,,,,,
24/03/2019 03:00,24/03/2019 08:30,0.588,0.679,0.078,29.099,,,,,,,,,,,,,
24/03/2019 04:00,24/03/2019 09:30,0.701,0.863,0.082,31.297,,,,,,,,,,,,,
24/03/2019 05:00,24/03/2019 10:30,0.761,0.974,0.085,32.906,,,,,,,,,,,,,
24/03/2019 06:00,24/03/2019 11:30,0.775,1.004,0.086,34.076,,,,,,,,,,,,,
24/03/2019 07:00,24/03/2019 12:30,0.741,0.95,0.086,34.765,,,,,,,,,,,,,
24/03/2019 08:00,24/03/2019 13:30,0.661,0.815,0.085,34.916,,,,,,,,,,,,,
24/03/2019 09:00,24/03/2019 14:30,0.53,0.614,0.082,34.556,,,,,,,,,,,,,
